customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn
CUST09672,47.0,Male,Kolkata,8.0,2.0,1.0,1.0,751.0,206412.5,68232.46,27.0,2283.86,0.0,514.0,29.0,1,28.0,1.0,0.0,0.292,2023-01-08,2024-04-24,0
CUST09673,29.0,Female,Ahmedabad,6.0,2.0,0.0,1.0,612.0,14247.41,94586.79,30.0,8573.12,4.0,505.0,51.0,1,22.0,1.0,0.0,0.089,2023-08-03,2022-05-15,0
CUST09674,21.0,Female,Chennai,6.0,1.0,1.0,1.0,678.0,44671.75,51023.15,74.0,9518.32,0.0,146.0,10.0,0,9.0,0.0,0.0,,2017-11-03,2021-04-04,0
CUST09675,50.0,Female,Pune,13.0,1.0,1.0,1.0,518.0,,55649.64,40.0,6154.48,1.0,,47.0,NO,18.0,0.0,0.0,,2020-09-12,2022-06-27,0
CUST09676,61.0,Female,Kolkata,9.0,2.0,1.0,1.0,692.0,35014.97,77884.58,14.0,7889.96,3.0,156.0,19.0,1,10.0,1.0,0.0,0.447,2017-07-29,2024-01-31,0
CUST09677,29.0,Female,Chennai,7.0,1.0,1.0,1.0,490.0,715.66,57537.35,47.0,100.0,0.0,430.0,36.0,0,11.0,0.0,0.0,,2021-06-30,2021-06-07,0
CUST09678,63.0,Male,Hyderabad,14.0,3.0,0.0,1.0,675.0,135413.44,10000.0,63.0,11708.8,0.0,645.0,59.0,1,23.0,0.0,0.0,,2017-10-28,2021-06-22,0
CUST09679,46.0,Female,Pune,11.0,1.0,1.0,0.0,671.0,9462.99,48993.2,7.0,9441.41,1.0,98.0,20.0,0,25.0,0.0,0.0,,2017-06-23,2022-08-06,1
CUST09680,42.0,Male,,11.0,2.0,1.0,1.0,665.0,431950.05,99596.79,11.0,15076.89,0.0,19.0,24.0,NO,19.0,1.0,0.0,0.25,2019-01-29,2021-03-12,0
CUST09681,37.0,Female,Mumbai,7.0,2.0,0.0,0.0,591.0,118609.79,100840.12,31.0,6935.08,1.0,28.0,35.0,1,21.0,1.0,0.0,0.089,2015-08-25,2021-11-20,0
CUST09682,,Female,Kolkata,15.0,1.0,1.0,1.0,694.0,69401.95,128449.35,57.0,11669.31,2.0,290.0,3.0,1,1.0,0.0,0.0,,2018-01-17,2023-04-18,0
CUST09683,55.0,Male,Bangalore,8.0,1.0,1.0,1.0,681.0,13436.24,125221.44,26.0,13892.23,0.0,517.0,22.0,0,3.0,0.0,0.0,,2023-10-03,2025-03-27,0
CUST09684,32.0,Male,Delhi,1.0,1.0,0.0,1.0,,57953.36,38992.5,60.0,8123.48,0.0,229.0,5.0,1,0.0,1.0,1.0,0.417,2021-10-06,2023-11-17,0
CUST09685,32.0,Female,Mumbai,13.0,2.0,1.0,0.0,,24208.36,45183.34,22.0,9721.62,0.0,158.0,25.0,1,14.0,1.0,0.0,0.367,2022-11-09,2024-04-16,0
CUST09686,55.0,Female,Pune,7.0,1.0,1.0,1.0,642.0,23262.69,46948.76,70.0,8713.2,3.0,,27.0,0,13.0,1.0,0.0,0.608,2017-04-26,2025-02-26,0
CUST09687,18.0,Male,Hyderabad,7.0,1.0,1.0,1.0,692.0,141535.32,68917.54,60.0,100.0,0.0,357.0,23.0,YES,14.0,1.0,1.0,0.461,2019-02-02,2022-12-14,1
CUST09688,22.0,Male,Delhi,12.0,1.0,1.0,1.0,1500.0,38326.06,50069.2,43.0,9934.99,,275.0,57.0,0,12.0,1.0,1.0,0.253,2021-11-17,2024-07-20,0
CUST09689,42.0,Female,Pune,15.0,1.0,1.0,1.0,667.0,47932.31,68018.92,79.0,,0.0,532.0,39.0,YES,10.0,0.0,0.0,,2019-07-10,2021-10-31,0
CUST09690,46.0,Female,Pune,4.0,2.0,1.0,1.0,696.0,148102.79,40112.12,29.0,3708.26,0.0,51.0,48.0,NO,26.0,0.0,0.0,,2022-12-16,2021-10-31,0
CUST09691,48.0,Female,Ahmedabad,4.0,,0.0,1.0,618.0,7350.86,106376.22,31.0,10621.39,0.0,525.0,32.0,1,0.0,0.0,0.0,,2020-05-25,2024-06-27,0
CUST09692,38.0,M,Mumbai,3.0,1.0,1.0,0.0,551.0,,37077.45,10.0,14465.45,0.0,348.0,25.0,1,20.0,0.0,0.0,,2022-05-18,2022-05-17,0
CUST09693,75.0,Male,Kolkata,13.0,1.0,1.0,0.0,672.0,69060.9,35097.12,50.0,11903.95,2.0,424.0,25.0,0,23.0,0.0,0.0,,2020-04-13,2024-02-17,1
CUST09694,39.0,Male,Mumbai,4.0,2.0,0.0,0.0,745.0,44300.68,95809.16,78.0,10910.46,2.0,531.0,24.0,NO,18.0,1.0,0.0,0.081,2015-04-17,2024-08-03,1
CUST09695,39.0,Male,Bangalore,1.0,1.0,1.0,0.0,674.0,141650.57,103892.0,9.0,9687.91,0.0,529.0,29.0,NO,0.0,1.0,0.0,0.204,2019-02-23,2024-10-21,0
CUST09696,32.0,Male,Bangalore,1.0,1.0,1.0,1.0,675.0,229022.17,65995.1,29.0,12343.7,0.0,216.0,37.0,YES,18.0,0.0,0.0,,2019-04-08,2024-01-14,1
CUST09697,44.0,Female,Delhi,4.0,2.0,0.0,1.0,647.0,50089.32,109759.53,20.0,16420.89,0.0,208.0,35.0,YES,13.0,0.0,0.0,,2019-06-24,2021-06-28,0
CUST09698,50.0,Female,Mumbai,10.0,3.0,1.0,1.0,709.0,48726.11,106871.5,51.0,5115.66,0.0,108.0,19.0,0,10.0,0.0,0.0,,2016-02-01,2022-02-13,1
CUST09699,58.0,Female,Delhi,12.0,1.0,1.0,0.0,635.0,55782.65,150965.55,15.0,5280.03,0.0,273.0,52.0,NO,1.0,0.0,0.0,,2018-09-23,2024-07-21,0
CUST09700,23.0,Male,Pune,2.0,1.0,1.0,1.0,614.0,102734.85,104317.05,53.0,11655.65,0.0,131.0,35.0,1,,1.0,0.0,0.086,2015-03-23,2023-01-14,0
CUST09701,39.0,Male,Pune,0.0,2.0,1.0,1.0,738.0,88224.15,143288.12,40.0,100.0,0.0,658.0,4.0,YES,24.0,0.0,0.0,,2022-09-16,2025-02-16,0
CUST09702,48.0,Female,Pune,8.0,4.0,1.0,1.0,608.0,20168.2,77477.17,64.0,7505.29,0.0,382.0,31.0,YES,21.0,0.0,0.0,,2022-04-18,2022-09-04,0
CUST09703,50.0,Male,Hyderabad,1.0,1.0,1.0,1.0,721.0,5282.24,130985.05,51.0,9305.38,0.0,270.0,41.0,YES,5.0,1.0,0.0,0.339,2020-02-16,2024-11-25,1
CUST09704,42.0,Female,Ahmedabad,13.0,2.0,0.0,1.0,738.0,238474.0,131830.66,59.0,5286.46,0.0,131.0,29.0,0,20.0,1.0,0.0,0.565,2018-01-06,2021-04-10,0
CUST09705,49.0,Male,Chennai,11.0,1.0,1.0,1.0,695.0,24204.14,69295.45,20.0,100.0,0.0,537.0,41.0,0,15.0,1.0,0.0,0.572,2020-07-09,2022-01-28,0
CUST09706,31.0,Male,Bangalore,13.0,1.0,1.0,0.0,550.0,81420.86,,21.0,14927.01,0.0,263.0,26.0,NO,28.0,1.0,0.0,0.599,2022-08-26,2021-09-07,1
CUST09707,62.0,Male,Pune,9.0,2.0,0.0,0.0,652.0,141024.85,54492.97,28.0,5001.9,1.0,103.0,23.0,1,2.0,0.0,0.0,,2015-10-04,2022-04-09,0
CUST09708,55.0,Female,Delhi,1.0,1.0,1.0,1.0,634.0,28565.63,91604.97,38.0,5224.8,0.0,114.0,51.0,0,25.0,0.0,0.0,,2021-02-06,2022-08-18,1
CUST09709,25.0,Male,Kolkata,13.0,1.0,1.0,1.0,610.0,80723.69,29011.72,54.0,14641.56,0.0,716.0,20.0,NO,6.0,0.0,0.0,,2015-04-24,2021-08-16,0
CUST09710,28.0,Female,Bangalore,3.0,1.0,1.0,0.0,661.0,9134.19,,6.0,100.0,1.0,604.0,0.0,YES,,0.0,0.0,,2022-10-30,2022-12-12,0
CUST09711,28.0,Female,Pune,1.0,3.0,0.0,1.0,712.0,280342.03,122889.21,69.0,15556.16,0.0,162.0,15.0,YES,7.0,0.0,0.0,,2022-02-26,2021-10-30,0
CUST09712,51.0,Male,Kolkata,6.0,3.0,1.0,1.0,613.0,4793.44,101673.36,71.0,19130.77,0.0,177.0,,1,20.0,0.0,0.0,,2020-07-15,2022-06-29,1
CUST09713,25.0,Male,Mumbai,14.0,1.0,1.0,1.0,636.0,46125.14,10000.0,24.0,3552.69,0.0,,9.0,0,3.0,1.0,0.0,0.15,2023-06-17,2022-02-21,0
CUST09714,38.0,Female,Pune,11.0,2.0,0.0,1.0,631.0,61571.03,21694.12,,5553.54,3.0,283.0,27.0,0,3.0,0.0,0.0,,2020-07-30,2021-07-09,0
CUST09715,48.0,Female,Hyderabad,9.0,1.0,1.0,0.0,743.0,125035.57,161355.46,,10441.11,0.0,188.0,35.0,0,16.0,0.0,0.0,,2020-01-04,2023-03-26,0
CUST09716,41.0,Female,Chennai,14.0,2.0,0.0,1.0,629.0,10329.33,122182.7,78.0,9253.07,2.0,291.0,18.0,0,,0.0,0.0,,2018-12-19,2022-01-21,1
CUST09717,45.0,Male,Kolkata,0.0,3.0,0.0,1.0,551.0,46500.99,51682.91,68.0,12923.6,1.0,445.0,11.0,1,17.0,0.0,0.0,,2020-04-21,2022-10-24,0
CUST09718,28.0,Male,Ahmedabad,,1.0,0.0,1.0,524.0,28501.04,15462.71,,10489.04,2.0,581.0,17.0,YES,27.0,0.0,0.0,,2016-03-03,2022-03-30,0
CUST09719,50.0,Male,Kolkata,1.0,1.0,1.0,1.0,679.0,29918.56,25019.72,22.0,12152.05,50.0,264.0,,1,,1.0,0.0,0.532,2023-01-29,2023-05-18,0
CUST09720,34.0,Female,Mumbai,10.0,2.0,1.0,1.0,589.0,120690.67,95366.44,30.0,25193.55,0.0,270.0,14.0,1,26.0,1.0,0.0,0.185,2016-10-15,2023-05-20,0
CUST09721,38.0,Female,Ahmedabad,4.0,2.0,0.0,1.0,703.0,438.07,,62.0,100.0,1.0,721.0,18.0,YES,19.0,0.0,0.0,,2017-09-03,2024-07-30,0
CUST09722,45.0,Female,Bangalore,14.0,1.0,1.0,1.0,544.0,110610.85,151530.3,42.0,14712.09,0.0,,39.0,1,10.0,0.0,0.0,,2023-10-16,2024-05-28,0
CUST09723,43.0,Male,Delhi,1.0,2.0,1.0,0.0,607.0,133026.43,11972.58,15.0,15396.43,0.0,111.0,17.0,1,25.0,0.0,0.0,,2015-07-13,2023-05-18,0
CUST09724,42.0,Male,Mumbai,8.0,3.0,1.0,1.0,544.0,185304.09,63169.15,43.0,2510.08,1.0,470.0,58.0,YES,0.0,0.0,0.0,,2018-08-23,2023-06-23,0
CUST09725,32.0,Female,Ahmedabad,3.0,1.0,1.0,0.0,685.0,78868.8,40718.09,9.0,4006.17,0.0,192.0,27.0,YES,27.0,0.0,0.0,,2020-04-12,2021-06-08,1
CUST09726,38.0,Female,Hyderabad,8.0,1.0,1.0,1.0,702.0,,80478.01,20.0,10510.26,0.0,716.0,16.0,NO,19.0,1.0,0.0,0.441,2015-08-28,2022-11-20,0
CUST09727,,Female,Chennai,10.0,2.0,1.0,0.0,677.0,44582.34,21757.57,68.0,1751.06,5.0,,50.0,0,3.0,0.0,0.0,,2020-05-03,2021-08-04,0
CUST09728,24.0,Male,Kolkata,11.0,2.0,1.0,0.0,,279823.93,53167.26,65.0,4927.96,2.0,185.0,20.0,NO,23.0,1.0,1.0,0.284,2019-09-13,2021-12-08,1
CUST09729,36.0,Female,Pune,0.0,1.0,0.0,1.0,590.0,170416.24,40309.56,,9196.12,0.0,418.0,27.0,NO,0.0,0.0,0.0,,2021-10-05,2024-07-29,1
CUST09730,47.0,Male,Mumbai,0.0,1.0,1.0,1.0,669.0,49818.96,95944.18,18.0,4581.56,4.0,419.0,15.0,YES,,0.0,0.0,,2015-09-01,2021-06-18,0
CUST09731,25.0,female,,0.0,1.0,1.0,0.0,515.0,229264.8,54405.65,68.0,6862.04,0.0,157.0,25.0,YES,16.0,0.0,0.0,,2021-03-29,2025-01-05,0
CUST09732,57.0,Male,Ahmedabad,13.0,1.0,1.0,1.0,631.0,138508.05,60152.89,28.0,3664.52,0.0,706.0,18.0,0,27.0,0.0,0.0,,2015-08-12,2021-08-14,1
CUST09733,59.0,Female,Chennai,15.0,2.0,1.0,0.0,771.0,,95436.74,,3288.37,0.0,98.0,0.0,1,,0.0,0.0,,2022-09-24,2024-10-14,1
CUST09734,26.0,Female,Ahmedabad,3.0,1.0,1.0,1.0,636.0,91902.54,140700.83,14.0,,1.0,539.0,28.0,0,20.0,1.0,0.0,0.441,2016-12-05,2022-12-09,0
CUST09735,60.0,,Ahmedabad,8.0,2.0,1.0,1.0,531.0,155959.59,159631.02,40.0,7494.03,2.0,333.0,21.0,0,16.0,1.0,0.0,0.371,2023-07-25,2022-02-10,0
CUST09736,40.0,Female,Mumbai,7.0,1.0,0.0,0.0,601.0,177876.88,93240.51,38.0,8616.91,1.0,298.0,31.0,NO,23.0,0.0,0.0,,2019-08-24,2024-08-16,1
CUST09737,47.0,Male,Kolkata,6.0,4.0,1.0,0.0,600.0,7722.33,71457.04,17.0,11520.83,1.0,20.0,43.0,0,12.0,1.0,0.0,0.208,2017-06-04,2024-10-06,0
CUST09738,36.0,Male,Chennai,14.0,2.0,1.0,0.0,821.0,268690.07,127649.89,58.0,8919.09,4.0,108.0,17.0,NO,23.0,0.0,0.0,,2018-03-16,2023-09-25,0
CUST09739,54.0,Male,Delhi,0.0,1.0,1.0,0.0,783.0,32470.79,121686.58,50.0,6324.33,0.0,515.0,35.0,NO,4.0,1.0,0.0,0.581,2021-05-27,2023-02-20,0
CUST09740,47.0,Female,Ahmedabad,2.0,2.0,1.0,1.0,708.0,46371.13,110272.44,70.0,3597.62,0.0,376.0,6.0,YES,10.0,1.0,0.0,0.138,2016-09-10,2024-04-19,1
CUST09741,31.0,Male,Bangalore,8.0,1.0,1.0,0.0,623.0,125580.37,11826.38,61.0,10244.92,1.0,,51.0,1,12.0,0.0,0.0,,2019-07-25,2025-01-31,0
CUST09742,27.0,Male,Bangalore,14.0,2.0,1.0,1.0,746.0,87465.22,123327.02,26.0,17971.88,1.0,401.0,7.0,YES,2.0,0.0,0.0,,2015-01-15,2022-03-20,0
CUST09743,23.0,Female,Kolkata,8.0,4.0,1.0,0.0,559.0,178838.92,89328.05,59.0,12402.31,3.0,528.0,48.0,YES,29.0,0.0,0.0,,2020-01-07,2022-12-07,0
CUST09744,44.0,Male,Ahmedabad,4.0,2.0,0.0,1.0,736.0,40942.59,39251.91,41.0,474.77,0.0,38.0,,NO,,0.0,0.0,,2015-01-12,2023-03-06,0
CUST09745,49.0,Female,Delhi,15.0,2.0,1.0,1.0,724.0,37381.47,48124.96,68.0,646019.79,0.0,403.0,12.0,YES,4.0,0.0,0.0,,2015-03-02,2022-03-15,0
CUST09746,,Female,Kolkata,11.0,1.0,1.0,1.0,638.0,2576.14,98281.29,77.0,4324.42,0.0,576.0,5.0,YES,27.0,0.0,0.0,,2023-08-19,2025-01-18,0
CUST09747,40.0,Female,Kolkata,12.0,2.0,1.0,1.0,,49699.67,10000.0,,313.71,3.0,67.0,13.0,1,22.0,1.0,1.0,0.489,2021-02-17,2021-03-22,0
CUST09748,27.0,Male,Delhi,15.0,1.0,1.0,1.0,614.0,103008.87,69981.07,24.0,1576.15,3.0,292.0,,NO,17.0,1.0,1.0,0.588,2021-06-06,2021-04-30,0
CUST09749,33.0,Female,Kolkata,15.0,3.0,1.0,0.0,549.0,28668.82,48797.5,10.0,100.0,0.0,8.0,0.0,YES,18.0,1.0,0.0,0.58,2021-03-08,2022-10-13,0
CUST09750,57.0,Female,Delhi,5.0,1.0,1.0,1.0,728.0,49699.84,44722.36,66.0,9165.6,1.0,295.0,19.0,NO,17.0,0.0,0.0,,2018-09-08,2023-01-19,1
CUST09751,36.0,Male,Ahmedabad,10.0,1.0,1.0,0.0,643.0,19815.17,,43.0,2208.54,0.0,221.0,48.0,1,27.0,0.0,0.0,,2020-08-29,2021-03-08,0
CUST09752,44.0,Female,Bangalore,15.0,4.0,1.0,1.0,698.0,118549.67,15823.99,55.0,2159.38,1.0,707.0,18.0,1,11.0,0.0,0.0,,2015-04-20,2022-02-09,0
CUST09753,28.0,Male,Hyderabad,12.0,1.0,1.0,0.0,796.0,4993.58,117099.2,65.0,4682.1,0.0,33.0,22.0,YES,25.0,0.0,0.0,,2019-10-04,2024-11-10,0
CUST09754,46.0,Male,Kolkata,,1.0,1.0,1.0,592.0,97766.34,10000.0,22.0,4787.22,4.0,598.0,6.0,0,27.0,1.0,0.0,0.469,2021-06-15,2022-05-19,0
CUST09755,36.0,Male,Delhi,9.0,2.0,1.0,1.0,639.0,38106.21,81771.5,59.0,6688.2,0.0,176.0,22.0,0,14.0,1.0,0.0,0.588,2015-10-11,2021-07-10,0
CUST09756,56.0,Male,Kolkata,3.0,4.0,1.0,1.0,,3398.88,41097.68,74.0,997.27,1.0,430.0,24.0,NO,28.0,0.0,0.0,,2021-12-06,2021-08-20,0
CUST09757,52.0,m,Mumbai,0.0,2.0,0.0,1.0,703.0,153641.78,154343.15,8.0,12924.82,0.0,417.0,48.0,YES,11.0,0.0,0.0,,2015-09-18,2022-07-11,0
CUST09758,36.0,Male,Delhi,,1.0,0.0,0.0,594.0,53511.01,75907.46,22.0,9395.03,2.0,272.0,38.0,0,25.0,1.0,1.0,0.521,2016-08-30,2021-05-11,1
CUST09759,40.0,Male,Delhi,12.0,2.0,1.0,1.0,574.0,73167.17,10000.0,57.0,10069.19,1.0,165.0,6.0,1,22.0,0.0,0.0,,2023-07-17,2024-08-06,0
CUST09760,35.0,M,Hyderabad,0.0,1.0,0.0,0.0,608.0,105350.63,96872.84,52.0,5800.25,0.0,221.0,32.0,NO,4.0,0.0,0.0,,2021-07-19,2021-10-27,1
CUST09761,24.0,Male,Pune,0.0,4.0,1.0,0.0,591.0,85154.13,31296.93,48.0,13372.25,0.0,464.0,51.0,1,1.0,0.0,0.0,,2017-12-15,2021-10-04,0
CUST09762,31.0,Female,Kolkata,10.0,2.0,1.0,0.0,669.0,105000.96,114395.56,22.0,10443.08,1.0,708.0,11.0,YES,9.0,0.0,0.0,,2017-07-03,2021-10-30,1
CUST09763,45.0,MALE,Bangalore,4.0,2.0,0.0,0.0,,114933.51,99708.91,49.0,8951.97,0.0,102.0,17.0,YES,10.0,1.0,0.0,0.136,2023-01-26,2023-12-22,0
CUST09764,46.0,Female,Mumbai,4.0,2.0,0.0,1.0,672.0,71162.47,133903.82,2.0,12991.03,1.0,114.0,32.0,1,3.0,1.0,0.0,0.117,2020-09-05,2023-05-06,0
CUST09765,44.0,Female,Ahmedabad,6.0,2.0,1.0,1.0,583.0,36410.82,82481.27,58.0,100.0,1.0,321.0,56.0,1,5.0,1.0,0.0,0.11,2016-04-12,2023-09-08,0
CUST09766,38.0,Female,Delhi,15.0,2.0,1.0,1.0,644.0,22286.39,107765.95,42.0,8970.03,0.0,300.0,46.0,0,24.0,0.0,0.0,,2019-01-22,2021-01-22,0
CUST09767,54.0,Female,Mumbai,1.0,1.0,1.0,1.0,486.0,186563.78,,68.0,4653.06,2.0,275.0,42.0,YES,27.0,1.0,1.0,0.341,2022-07-31,2022-08-11,0
CUST09768,43.0,Female,Pune,14.0,1.0,1.0,1.0,662.0,280324.47,51413.85,37.0,4368.16,0.0,605.0,44.0,NO,16.0,0.0,0.0,,2018-12-09,2021-08-29,0
CUST09769,51.0,Male,Bangalore,5.0,1.0,0.0,1.0,,,117630.2,21.0,11995.86,3.0,262.0,3.0,YES,21.0,0.0,0.0,,2018-11-12,2025-03-30,0
CUST09770,19.0,Male,Delhi,1.0,1.0,1.0,0.0,536.0,10281565.75,25780.64,26.0,14859.24,0.0,335.0,39.0,0,21.0,1.0,0.0,0.299,2021-05-18,2023-07-05,0
CUST09771,18.0,Female,Kolkata,14.0,1.0,1.0,1.0,,20137.57,73547.71,15.0,14362.09,2.0,321.0,45.0,0,16.0,0.0,0.0,,2020-11-21,2024-07-31,0
CUST09772,46.0,Male,Ahmedabad,12.0,1.0,1.0,0.0,601.0,88854.95,52257.38,47.0,,1.0,288.0,25.0,0,3.0,0.0,0.0,,2017-08-15,2023-04-01,0
CUST09773,23.0,Male,Hyderabad,9.0,3.0,0.0,1.0,714.0,15189.6,108683.76,15.0,6381.13,1.0,395.0,34.0,1,11.0,0.0,0.0,,2021-10-08,2024-10-20,0
CUST09774,39.0,Male,Hyderabad,4.0,1.0,1.0,0.0,663.0,121174.69,37132.77,1.0,14204.38,0.0,18.0,41.0,YES,16.0,0.0,0.0,,2022-04-20,2021-02-16,0
CUST09775,38.0,Male,Ahmedabad,3.0,3.0,1.0,0.0,682.0,205147.41,58646.7,52.0,3090.56,0.0,654.0,,NO,7.0,0.0,0.0,,2018-09-02,2021-05-27,0
CUST09776,63.0,Female,Mumbai,10.0,3.0,0.0,0.0,655.0,265168.22,76756.54,10.0,16485.18,2.0,137.0,,NO,0.0,1.0,0.0,0.256,2021-03-30,2022-03-25,0
CUST09777,47.0,Female,Mumbai,9.0,2.0,1.0,1.0,756.0,749.54,,20.0,6069.91,5.0,445.0,52.0,0,21.0,1.0,0.0,0.218,2020-05-13,2024-07-30,1
CUST09778,44.0,Male,Mumbai,4.0,1.0,0.0,0.0,678.0,253901.04,53699.35,60.0,7751.65,0.0,,22.0,1,29.0,0.0,0.0,,2015-03-09,2021-03-19,1
CUST09779,53.0,,Mumbai,1.0,1.0,1.0,1.0,594.0,107825.74,58964.32,48.0,5333.95,0.0,541.0,56.0,1,21.0,0.0,0.0,,2020-10-05,2023-07-13,0
CUST09780,47.0,Male,Kolkata,7.0,4.0,1.0,1.0,658.0,7023.5,21071.93,1.0,8174.6,0.0,145.0,27.0,0,,0.0,0.0,,2017-11-06,2021-06-21,1
CUST09781,36.0,Female,Delhi,7.0,3.0,1.0,1.0,620.0,42924.37,35680.21,76.0,3446.22,0.0,477.0,34.0,YES,15.0,1.0,0.0,0.615,2017-12-22,2024-09-01,0
CUST09782,56.0,Female,Chennai,5.0,4.0,0.0,1.0,663.0,96329.95,91519.25,41.0,6137.56,0.0,369.0,21.0,NO,22.0,0.0,0.0,,2022-05-10,2021-10-13,1
CUST09783,28.0,Female,Delhi,,,1.0,0.0,616.0,251141.41,76282.74,24.0,8768.14,0.0,25.0,35.0,YES,11.0,0.0,0.0,,2021-12-06,2023-07-19,0
CUST09784,46.0,Female,Mumbai,3.0,1.0,1.0,1.0,596.0,14343.66,76924.13,64.0,7468.11,1.0,245.0,7.0,NO,19.0,1.0,0.0,0.164,2021-04-04,2022-05-29,0
CUST09785,22.0,,Kolkata,0.0,2.0,1.0,1.0,666.0,10932.8,144648.6,62.0,100.0,0.0,136.0,5.0,1,23.0,1.0,0.0,0.14,2021-04-28,2022-05-15,0
CUST09786,45.0,Male,Ahmedabad,15.0,2.0,1.0,0.0,654.0,10510863.85,10000.0,64.0,20369.94,2.0,693.0,39.0,0,9.0,1.0,1.0,0.054,2015-08-19,2021-08-06,0
CUST09787,45.0,Male,Pune,8.0,1.0,1.0,0.0,735.0,275609.17,167712.87,2.0,15908.17,0.0,674.0,1.0,0,16.0,1.0,0.0,0.206,2020-08-03,2025-02-26,0
CUST09788,64.0,Female,Pune,9.0,1.0,1.0,0.0,617.0,284289.77,122130.99,20.0,2174.73,2.0,523.0,11.0,YES,27.0,0.0,0.0,,2015-11-01,2022-10-10,0
CUST09789,22.0,Male,Mumbai,4.0,1.0,0.0,1.0,,20692.82,61968.28,54.0,4892.22,0.0,480.0,28.0,YES,4.0,1.0,0.0,0.491,2023-03-15,2024-04-04,1
CUST09790,34.0,Male,Kolkata,13.0,1.0,1.0,1.0,621.0,30776.23,90649.31,19.0,7141.89,2.0,316.0,10.0,NO,25.0,0.0,0.0,,2018-05-17,2022-09-21,0
CUST09791,53.0,Female,Bangalore,7.0,1.0,0.0,1.0,520.0,190905.15,47686.2,25.0,11323.51,2.0,48.0,53.0,0,22.0,0.0,0.0,,2021-12-02,2021-07-03,0
CUST09792,46.0,Female,Delhi,2.0,1.0,0.0,0.0,683.0,106194.2,87769.33,1.0,10361.48,0.0,412.0,51.0,1,17.0,0.0,0.0,,2016-03-14,2023-01-12,0
CUST09793,44.0,Male,Chennai,3.0,2.0,1.0,0.0,516.0,286953.29,160993.74,58.0,2505.83,3.0,55.0,18.0,1,23.0,0.0,0.0,,2019-06-24,2024-09-16,0
CUST09794,30.0,Female,Bangalore,3.0,2.0,0.0,0.0,571.0,178905.12,49148.47,68.0,19712.3,0.0,551.0,56.0,NO,29.0,0.0,0.0,,2022-10-24,2024-03-21,1
CUST09795,34.0,Male,Hyderabad,15.0,1.0,0.0,1.0,621.0,19375.51,65719.78,3.0,6017.05,0.0,574.0,44.0,YES,26.0,1.0,0.0,0.223,2021-07-01,2025-03-02,1
CUST09796,58.0,Male,Delhi,7.0,2.0,0.0,0.0,774.0,114078.31,,36.0,17024.66,0.0,697.0,54.0,NO,5.0,0.0,0.0,,2015-02-10,2024-02-08,1
CUST09797,41.0,Female,Kolkata,14.0,3.0,0.0,0.0,564.0,3982.73,,75.0,4979.63,1.0,54.0,2.0,YES,17.0,1.0,1.0,0.165,2016-08-20,2023-12-19,0
CUST09798,47.0,Female,Ahmedabad,11.0,1.0,1.0,1.0,651.0,136226.42,58892.24,19.0,13283.85,0.0,278.0,48.0,0,10.0,1.0,0.0,0.232,2016-08-20,2022-09-16,0
CUST09799,41.0,Female,Ahmedabad,8.0,1.0,1.0,0.0,,73615.22,31204.58,73.0,9878.48,0.0,433.0,45.0,0,14.0,0.0,0.0,,2020-05-12,2021-01-26,0
CUST09800,27.0,Male,Pune,2.0,1.0,1.0,0.0,769.0,250069.03,64455.52,42.0,3722.0,0.0,610.0,20.0,YES,9.0,1.0,0.0,0.104,2021-06-28,2022-11-08,0
CUST09801,54.0,Female,Bangalore,6.0,2.0,1.0,0.0,712.0,257575.0,77169.3,,10938.27,2.0,323.0,25.0,1,14.0,1.0,0.0,0.628,2015-05-11,2022-01-13,0
CUST09802,49.0,Male,Hyderabad,8.0,2.0,0.0,1.0,738.0,4172.13,58874.0,20.0,8916.21,1.0,716.0,26.0,1,12.0,0.0,0.0,,2016-08-23,2022-02-11,1
CUST09803,72.0,Female,Bangalore,1.0,1.0,1.0,0.0,719.0,13997.95,10000.0,73.0,12610.53,0.0,716.0,58.0,1,27.0,1.0,0.0,0.626,2020-11-26,2022-01-04,0
CUST09804,29.0,Female,,3.0,1.0,0.0,0.0,553.0,,,18.0,4121.44,3.0,32.0,28.0,YES,13.0,1.0,0.0,0.119,2022-05-04,2025-01-12,1
CUST09805,53.0,Male,Delhi,2.0,1.0,1.0,1.0,,169284.14,73109.14,57.0,7580.58,1.0,,13.0,1,13.0,0.0,0.0,,2016-10-18,2024-08-25,0
CUST09806,25.0,Female,Chennai,7.0,4.0,0.0,0.0,,134752.38,150901.67,42.0,1388244.66,1.0,109.0,0.0,YES,5.0,0.0,0.0,,2015-03-07,2024-11-07,0
CUST09807,44.0,Female,Mumbai,3.0,1.0,0.0,1.0,573.0,266765.44,76072.75,68.0,100.0,0.0,296.0,49.0,1,1.0,1.0,0.0,0.645,2016-10-19,2023-05-08,0
CUST09808,55.0,Male,Delhi,8.0,2.0,1.0,1.0,604.0,77004.39,112423.44,11.0,2228.79,1.0,8.0,18.0,YES,21.0,1.0,0.0,0.467,2020-03-18,2023-05-11,0
